CustMonthID,DateKey,CustomerID,IsActive,EngagementSegment,DeviceRuntimeHrs,WaterPumpedLitres,NPSScore,CSATScore,ChurnFlag,ChurnReason
1626,20250731,CUST-01131,1,Lapsed,7.7,1648,9,3,0,
1627,20250831,CUST-01131,1,Active,8.8,1457,10,3,0,
1628,20250930,CUST-01131,1,Lapsed,5.8,1640,7,3,0,
1629,20251031,CUST-01131,1,Active,7.8,2212,8,4,0,
1630,20251130,CUST-01131,1,Active,6.3,1039,5,4,0,
1631,20251231,CUST-01131,1,Active,4.6,988,6,4,0,
1632,20260131,CUST-01131,1,Highly Active,3.6,3317,9,3,0,
1633,20260228,CUST-01131,1,Highly Active,9.3,2765,6,3,0,
1634,20260331,CUST-01131,1,Lapsed,8.6,1405,7,3,0,
1635,20260430,CUST-01131,1,Active,5.5,2632,7,4,0,
1636,20241130,CUST-01141,1,Active,3.5,2583,7,3,0,
1637,20241231,CUST-01141,1,Dormant,4.3,2215,5,3,0,
1638,20250131,CUST-01141,1,Active,7.5,833,5,4,0,
1639,20250228,CUST-01141,1,Lapsed,9.4,1157,7,5,0,
1640,20250331,CUST-01141,1,Lapsed,8.6,1249,7,4,0,
1641,20250430,CUST-01141,1,Active,1.1,940,7,2,0,
1642,20250531,CUST-01141,1,Lapsed,8.6,1316,4,4,0,
1643,20250630,CUST-01141,1,Lapsed,9.0,1573,6,4,0,
1644,20250731,CUST-01141,1,Highly Active,6.2,3032,7,4,0,
1645,20250831,CUST-01141,1,Active,6.1,1626,5,5,0,
1646,20250930,CUST-01141,1,Highly Active,6.6,1507,5,4,0,
1647,20251031,CUST-01141,1,Active,9.7,1098,7,4,0,
1648,20251130,CUST-01141,1,Dormant,9.0,1417,7,4,0,
1649,20251231,CUST-01141,1,Active,4.8,2426,9,3,0,
1650,20260131,CUST-01141,1,Active,5.6,2466,5,4,0,
1651,20260228,CUST-01141,1,Active,5.6,1642,6,4,0,
1652,20260331,CUST-01141,1,Active,7.2,1174,2,3,0,
1653,20260430,CUST-01141,1,Active,8.7,2441,10,4,0,
1654,20241031,CUST-01151,1,Highly Active,5.9,3171,9,4,0,
1655,20241130,CUST-01151,1,Highly Active,3.8,1600,4,4,0,
1656,20241231,CUST-01151,1,Highly Active,4.1,1204,6,5,0,
1657,20250131,CUST-01151,1,Highly Active,4.3,2453,2,4,0,
1658,20250228,CUST-01151,1,Highly Active,4.9,1279,8,4,0,
1659,20250331,CUST-01151,1,Highly Active,2.3,1216,9,4,0,
1660,20250430,CUST-01151,1,Highly Active,9.4,1077,7,5,0,
1661,20250531,CUST-01151,1,Active,6.2,2732,8,4,0,
1662,20250630,CUST-01151,1,Active,6.6,2107,5,4,0,
1663,20250731,CUST-01151,1,Dormant,5.3,1577,4,4,0,
1664,20250831,CUST-01151,1,Active,5.8,1271,7,3,0,
1665,20250930,CUST-01151,1,Lapsed,4.0,2622,9,4,0,
1666,20251031,CUST-01151,1,Lapsed,7.5,649,6,4,0,
1667,20251130,CUST-01151,1,Active,6.2,1335,8,4,0,
1668,20251231,CUST-01151,1,Highly Active,5.2,2702,6,4,0,
1669,20260131,CUST-01151,1,Dormant,4.2,1436,6,4,0,
1670,20260228,CUST-01151,1,Lapsed,9.7,697,4,3,0,
1671,20260331,CUST-01151,1,Lapsed,8.3,1538,9,3,0,
1672,20260430,CUST-01151,1,Active,5.3,1675,6,3,0,
1673,20231031,CUST-01161,1,Lapsed,4.5,335,4,4,0,
1674,20231130,CUST-01161,1,Dormant,6.2,2314,4,4,0,
1675,20231231,CUST-01161,1,Active,9.3,1441,8,2,0,
1676,20240131,CUST-01161,1,Active,3.2,1005,5,3,0,
1677,20240229,CUST-01161,1,Highly Active,6.3,1465,8,4,0,
1678,20240331,CUST-01161,1,Highly Active,4.1,3484,8,4,0,
1679,20240430,CUST-01161,1,Active,4.4,2110,5,3,0,
1680,20240531,CUST-01161,1,Active,6.7,2961,2,4,0,
1681,20240630,CUST-01161,1,Lapsed,1.6,2258,8,3,0,
1682,20240731,CUST-01161,1,Active,2.8,1302,5,4,0,
1683,20240831,CUST-01161,1,Dormant,9.8,1382,7,3,0,
1684,20240930,CUST-01161,1,Highly Active,6.7,1200,6,4,0,
1685,20241031,CUST-01161,1,Lapsed,6.6,1515,9,4,0,
1686,20241130,CUST-01161,1,Lapsed,6.5,2253,5,4,0,
1687,20241231,CUST-01161,1,Lapsed,5.2,1612,4,4,0,
1688,20250131,CUST-01161,1,Highly Active,4.7,1906,6,3,0,
1689,20250228,CUST-01161,1,Highly Active,9.0,1090,7,3,0,
1690,20250331,CUST-01161,1,Highly Active,8.2,2548,4,3,0,
1691,20250430,CUST-01161,1,Lapsed,6.6,2052,5,4,0,
1692,20250531,CUST-01161,1,Highly Active,8.5,2757,4,4,0,
1693,20250630,CUST-01161,1,Highly Active,5.0,248,2,4,0,
1694,20250731,CUST-01161,1,Lapsed,4.4,2463,5,4,0,
1695,20250831,CUST-01161,1,Lapsed,4.9,1643,7,4,0,
1696,20250930,CUST-01161,1,Lapsed,3.8,1407,7,4,0,
1697,20251031,CUST-01161,1,Active,5.0,1179,10,4,0,
1698,20251130,CUST-01161,1,Active,7.5,2448,6,3,0,
1699,20251231,CUST-01161,1,Active,4.9,2043,5,4,0,
1700,20260131,CUST-01161,1,Highly Active,5.8,2298,10,3,0,
1701,20260228,CUST-01161,1,Highly Active,8.4,706,7,4,0,
1702,20260331,CUST-01161,1,Highly Active,6.8,2600,8,4,0,
1703,20260430,CUST-01161,1,Lapsed,4.6,1537,8,2,0,
1704,20230930,CUST-01171,1,Active,6.0,1523,2,2,0,
1705,20231031,CUST-01171,1,Highly Active,4.0,1613,9,4,0,
1706,20231130,CUST-01171,1,Lapsed,5.5,1012,9,5,0,
1707,20231231,CUST-01171,1,Dormant,5.9,2396,6,4,0,
1708,20240131,CUST-01171,1,Active,7.6,390,0,4,0,
1709,20240229,CUST-01171,1,Active,5.1,833,6,4,0,
1710,20240331,CUST-01171,1,Active,5.7,3500,5,3,0,
1711,20240430,CUST-01171,1,Active,7.4,1503,6,3,0,
1712,20240531,CUST-01171,1,Highly Active,3.4,1647,3,2,0,
1713,20240630,CUST-01171,1,Active,6.8,1692,5,4,0,
1714,20240731,CUST-01171,1,Active,4.3,1537,7,4,0,
1715,20240831,CUST-01171,1,Highly Active,4.8,1259,5,3,0,
1716,20240930,CUST-01171,1,Active,6.5,1206,1,4,0,
1717,20241031,CUST-01171,1,Lapsed,5.0,1555,9,4,0,
1718,20241130,CUST-01171,1,Active,2.8,2261,8,5,0,
1719,20241231,CUST-01171,1,Highly Active,7.9,2583,6,5,0,
1720,20250131,CUST-01171,1,Active,3.9,1131,3,3,0,
1721,20250228,CUST-01171,1,Highly Active,8.9,1775,10,2,0,
1722,20250331,CUST-01171,1,Active,9.3,2286,6,3,0,
1723,20250430,CUST-01171,1,Lapsed,5.7,1370,10,3,0,
1724,20250531,CUST-01171,1,Active,4.5,1899,8,4,0,
1725,20250630,CUST-01171,1,Dormant,6.2,3123,5,4,0,
1726,20250731,CUST-01171,1,Highly Active,7.5,2355,8,3,0,
1727,20250831,CUST-01171,1,Highly Active,9.7,2445,10,3,0,
1728,20250930,CUST-01171,1,Lapsed,4.6,2263,8,5,0,
1729,20251031,CUST-01171,1,Lapsed,5.8,2824,5,3,0,
1730,20251130,CUST-01171,1,Lapsed,9.4,802,9,3,0,
1731,20251231,CUST-01171,1,Lapsed,5.0,1749,9,4,0,
1732,20260131,CUST-01171,1,Active,10.0,2171,7,5,0,
1733,20260228,CUST-01171,1,Highly Active,5.3,2435,5,5,0,
1734,20260331,CUST-01171,1,Lapsed,8.5,682,6,3,0,
1735,20260430,CUST-01171,1,Highly Active,5.6,2850,4,5,0,
1736,20251231,CUST-01181,1,Highly Active,6.3,1436,8,3,0,
1737,20260131,CUST-01181,1,Active,5.9,1525,6,3,0,
1738,20260228,CUST-01181,1,Highly Active,3.8,2039,10,4,0,
1739,20260331,CUST-01181,1,Lapsed,1.6,1643,5,3,0,
1740,20260430,CUST-01181,1,Highly Active,5.6,1383,4,4,0,
1741,20251231,CUST-01191,1,Highly Active,4.2,1210,7,5,0,
1742,20260131,CUST-01191,1,Highly Active,8.2,1507,6,4,0,
1743,20260228,CUST-01191,1,Active,3.1,2487,9,4,0,
1744,20260331,CUST-01191,1,Lapsed,8.7,1506,7,4,0,
1745,20260430,CUST-01191,1,Active,4.2,2243,10,3,0,
1746,20241130,CUST-01201,1,Highly Active,6.9,1962,5,4,0,
1747,20241231,CUST-01201,1,Lapsed,8.0,2116,6,3,0,
1748,20250131,CUST-01201,1,Lapsed,1.9,2234,3,3,0,
1749,20250228,CUST-01201,1,Active,6.7,2279,5,4,0,
1750,20250331,CUST-01201,1,Active,8.7,1640,3,3,0,
1751,20250430,CUST-01201,1,Active,5.5,2611,10,5,0,
1752,20250531,CUST-01201,1,Active,7.1,2068,5,3,0,
1753,20250630,CUST-01201,1,Lapsed,7.4,2761,9,3,0,
1754,20250731,CUST-01201,1,Active,5.0,1913,5,3,0,
1755,20250831,CUST-01201,1,Lapsed,5.6,2424,5,4,0,
1756,20250930,CUST-01201,1,Active,4.2,2144,6,4,0,
1757,20251031,CUST-01201,1,Dormant,7.7,1890,3,3,0,
1758,20251130,CUST-01201,1,Highly Active,8.0,2847,8,4,0,
1759,20251231,CUST-01201,1,Active,5.9,2691,6,4,0,
1760,20260131,CUST-01201,1,Highly Active,7.2,21,7,4,0,
1761,20260228,CUST-01201,1,Active,4.7,2298,7,4,0,
1762,20260331,CUST-01201,1,Active,7.3,2227,6,4,0,
1763,20260430,CUST-01201,1,Highly Active,8.3,1344,9,3,0,
1764,20240531,CUST-01211,1,Dormant,8.1,925,8,2,0,
1765,20240630,CUST-01211,1,Active,4.7,1487,5,3,0,
1766,20240731,CUST-01211,1,Active,7.1,241,6,3,0,
1767,20240831,CUST-01211,1,Active,6.5,2583,5,4,0,
1768,20240930,CUST-01211,1,Active,8.4,304,7,3,0,
1769,20241031,CUST-01211,1,Lapsed,8.5,1313,5,5,0,
1770,20241130,CUST-01211,1,Lapsed,8.9,1866,6,3,0,
1771,20241231,CUST-01211,1,Highly Active,9.6,2098,9,3,0,
1772,20250131,CUST-01211,1,Active,5.6,2243,8,4,0,
1773,20250228,CUST-01211,1,Lapsed,3.4,937,4,4,0,
1774,20250331,CUST-01211,1,Active,1.7,1471,4,4,0,
1775,20250430,CUST-01211,1,Highly Active,5.1,2239,8,3,0,
1776,20250531,CUST-01211,1,Highly Active,9.3,1434,8,2,0,
1777,20250630,CUST-01211,1,Highly Active,5.3,1321,9,3,0,
1778,20250731,CUST-01211,1,Active,8.9,1300,3,4,0,
1779,20250831,CUST-01211,1,Dormant,6.2,2305,6,4,0,
1780,20250930,CUST-01211,1,Active,7.4,1213,6,5,0,
1781,20251031,CUST-01211,1,Active,4.5,2376,10,3,0,
1782,20251130,CUST-01211,1,Active,4.3,2488,9,3,0,
1783,20251231,CUST-01211,1,Lapsed,1.1,3479,10,3,0,
1784,20260131,CUST-01211,1,Highly Active,6.7,772,4,5,0,
1785,20260228,CUST-01211,1,Active,4.8,1441,5,4,0,
1786,20260331,CUST-01211,1,Dormant,5.4,1875,4,4,0,
1787,20260430,CUST-01211,1,Lapsed,5.5,2799,8,2,0,
1788,20240131,CUST-01221,1,Active,5.3,2313,6,3,0,
1789,20240229,CUST-01221,1,Lapsed,5.7,837,5,3,0,
1790,20240331,CUST-01221,1,Active,7.4,1938,3,4,0,
1791,20240430,CUST-01221,1,Active,5.7,1588,7,3,0,
1792,20240531,CUST-01221,1,Active,5.6,1723,5,4,0,
1793,20240630,CUST-01221,1,Lapsed,7.2,1277,6,3,0,
1794,20240731,CUST-01221,1,Highly Active,5.0,2612,2,3,0,
1795,20240831,CUST-01221,1,Highly Active,8.5,1801,3,4,0,
1796,20240930,CUST-01221,1,Highly Active,6.8,1743,9,3,0,
1797,20241031,CUST-01221,1,Active,3.2,1338,5,4,0,
1798,20241130,CUST-01221,1,Highly Active,4.5,1766,6,3,0,
1799,20241231,CUST-01221,1,Lapsed,6.9,1011,7,3,0,
1800,20250131,CUST-01221,1,Highly Active,5.4,1725,7,4,0,
1801,20250228,CUST-01221,1,Active,4.3,1458,6,5,0,
1802,20250331,CUST-01221,1,Active,10.0,1271,10,4,0,
1803,20250430,CUST-01221,1,Highly Active,5.0,1573,5,3,0,
1804,20250531,CUST-01221,1,Lapsed,5.3,1304,3,3,0,
1805,20250630,CUST-01221,1,Highly Active,5.9,3159,6,4,0,
1806,20250731,CUST-01221,1,Active,5.7,1879,7,4,0,
1807,20250831,CUST-01221,1,Lapsed,9.9,1636,2,3,0,
1808,20250930,CUST-01221,1,Dormant,8.0,2105,5,3,0,
1809,20251031,CUST-01221,1,Lapsed,6.7,1974,6,3,0,
1810,20251130,CUST-01221,1,Active,5.1,2136,6,4,0,
1811,20251231,CUST-01221,1,Lapsed,6.5,1459,8,5,0,
1812,20260131,CUST-01221,1,Lapsed,5.3,2209,9,4,0,
1813,20260228,CUST-01221,1,Dormant,4.8,2345,7,4,0,
1814,20260331,CUST-01221,1,Dormant,2.1,1976,8,4,0,
1815,20260430,CUST-01221,1,Dormant,6.4,1094,6,4,0,
1816,20240731,CUST-01231,1,Active,5.5,3500,6,3,0,
1817,20240831,CUST-01231,1,Highly Active,4.6,2033,5,3,0,
1818,20240930,CUST-01231,1,Lapsed,8.8,3157,4,4,0,
1819,20241031,CUST-01231,1,Highly Active,5.2,1990,4,4,0,
1820,20241130,CUST-01231,1,Highly Active,3.8,853,3,4,0,
1821,20241231,CUST-01231,1,Lapsed,5.2,1846,5,4,0,
1822,20250131,CUST-01231,1,Lapsed,6.6,2495,7,3,0,
1823,20250228,CUST-01231,1,Highly Active,8.8,1736,5,4,0,
1824,20250331,CUST-01231,1,Active,5.6,2703,8,3,0,
1825,20250430,CUST-01231,1,Highly Active,7.9,1836,5,5,0,
1826,20250531,CUST-01231,1,Active,7.7,3212,7,3,0,
1827,20250630,CUST-01231,1,Active,7.4,1726,4,3,0,
1828,20250731,CUST-01231,1,Active,10.0,2117,6,4,0,
1829,20250831,CUST-01231,1,Active,9.8,1523,4,3,0,
1830,20250930,CUST-01231,1,Lapsed,5.1,1435,9,3,0,
1831,20251031,CUST-01231,1,Highly Active,3.7,1405,5,3,0,
1832,20251130,CUST-01231,1,Highly Active,5.5,1778,5,4,0,
1833,20251231,CUST-01231,1,Highly Active,4.1,1860,10,5,0,
1834,20260131,CUST-01231,1,Active,8.6,1855,9,5,0,
1835,20260228,CUST-01231,1,Lapsed,5.9,1679,6,5,0,
1836,20260331,CUST-01231,1,Active,6.4,1895,6,4,0,
1837,20260430,CUST-01231,1,Active,3.4,315,5,3,0,
1838,20260228,CUST-01241,1,Active,6.6,1353,10,4,0,
1839,20260331,CUST-01241,0,Dormant,0.0,0,4,3,1,Moved/sold farm
1840,20260430,CUST-01241,0,Dormant,0.0,0,1,2,0,
1841,20240531,CUST-01251,1,Active,6.0,1839,5,4,0,
1842,20240630,CUST-01251,1,Highly Active,6.8,2555,4,4,0,
1843,20240731,CUST-01251,1,Highly Active,8.3,2309,4,3,0,
1844,20240831,CUST-01251,1,Active,10.0,1737,7,3,0,
1845,20240930,CUST-01251,1,Highly Active,6.1,486,6,5,0,
1846,20241031,CUST-01251,1,Dormant,6.5,1728,9,4,0,
1847,20241130,CUST-01251,1,Lapsed,8.9,1414,6,3,0,
1848,20241231,CUST-01251,0,Dormant,0.0,0,4,1,1,Moved/sold farm
1849,20250131,CUST-01251,0,Dormant,0.0,0,0,3,0,
1850,20250228,CUST-01251,0,Dormant,0.0,0,6,1,0,
1851,20250331,CUST-01251,0,Dormant,0.0,0,3,4,0,
1852,20250430,CUST-01251,0,Dormant,0.0,0,5,1,0,
1853,20250531,CUST-01251,0,Dormant,0.0,0,2,2,0,
1854,20250630,CUST-01251,0,Dormant,0.0,0,0,1,0,
1855,20250731,CUST-01251,0,Dormant,0.0,0,5,1,0,
1856,20250831,CUST-01251,0,Dormant,0.0,0,4,1,0,
1857,20250930,CUST-01251,0,Dormant,0.0,0,3,4,0,
1858,20251031,CUST-01251,0,Dormant,0.0,0,3,2,0,
1859,20251130,CUST-01251,0,Dormant,0.0,0,3,1,0,
1860,20251231,CUST-01251,0,Dormant,0.0,0,0,3,0,
1861,20260131,CUST-01251,0,Dormant,0.0,0,1,3,0,
1862,20260228,CUST-01251,0,Dormant,0.0,0,4,2,0,
1863,20260331,CUST-01251,0,Dormant,0.0,0,3,3,0,
1864,20260430,CUST-01251,0,Dormant,0.0,0,0,2,0,
1865,20231130,CUST-01261,1,Highly Active,6.6,1985,2,5,0,
1866,20231231,CUST-01261,1,Highly Active,7.4,2145,9,4,0,
1867,20240131,CUST-01261,1,Active,5.4,1920,6,4,0,
1868,20240229,CUST-01261,1,Active,4.7,2001,7,2,0,
1869,20240331,CUST-01261,1,Lapsed,4.0,2041,1,3,0,
1870,20240430,CUST-01261,1,Active,4.2,1969,7,4,0,
1871,20240531,CUST-01261,1,Lapsed,10.0,1686,6,5,0,
1872,20240630,CUST-01261,1,Lapsed,7.2,932,8,4,0,
1873,20240731,CUST-01261,1,Dormant,4.8,979,6,4,0,
1874,20240831,CUST-01261,1,Dormant,6.5,1814,8,4,0,
1875,20240930,CUST-01261,1,Highly Active,6.8,1831,6,2,0,
1876,20241031,CUST-01261,1,Lapsed,3.9,2811,7,4,0,
1877,20241130,CUST-01261,1,Highly Active,7.3,1032,4,3,0,
1878,20241231,CUST-01261,1,Highly Active,6.0,1452,3,1,0,
1879,20250131,CUST-01261,1,Highly Active,7.8,1057,6,5,0,
1880,20250228,CUST-01261,1,Highly Active,9.7,1511,7,2,0,
1881,20250331,CUST-01261,1,Active,8.1,1570,5,4,0,
1882,20250430,CUST-01261,1,Active,5.9,1517,8,3,0,
1883,20250531,CUST-01261,1,Highly Active,6.5,1254,6,4,0,
1884,20250630,CUST-01261,1,Highly Active,6.0,1632,6,4,0,
1885,20250731,CUST-01261,1,Highly Active,7.3,1388,8,4,0,
1886,20250831,CUST-01261,1,Highly Active,2.2,1398,3,3,0,
1887,20250930,CUST-01261,1,Highly Active,5.8,2300,7,4,0,
1888,20251031,CUST-01261,1,Highly Active,6.3,1621,9,4,0,
1889,20251130,CUST-01261,1,Active,4.0,1783,6,2,0,
1890,20251231,CUST-01261,1,Dormant,6.9,1128,8,3,0,
1891,20260131,CUST-01261,1,Highly Active,8.5,1847,6,3,0,
1892,20260228,CUST-01261,1,Active,7.1,2352,9,5,0,
1893,20260331,CUST-01261,1,Dormant,9.1,2871,10,4,0,
1894,20260430,CUST-01261,1,Lapsed,6.2,1677,7,3,0,
1895,20250831,CUST-01271,1,Highly Active,4.4,770,5,3,0,
1896,20250930,CUST-01271,1,Lapsed,5.2,2018,7,5,0,
1897,20251031,CUST-01271,1,Lapsed,9.3,1023,4,5,0,
1898,20251130,CUST-01271,1,Active,7.3,1989,6,4,0,
1899,20251231,CUST-01271,1,Dormant,5.8,1980,9,4,0,
1900,20260131,CUST-01271,1,Highly Active,10.0,2508,3,3,0,
1901,20260228,CUST-01271,1,Active,6.8,718,6,4,0,
1902,20260331,CUST-01271,1,Active,5.8,2167,8,4,0,
1903,20260430,CUST-01271,1,Active,6.6,1035,5,4,0,
1904,20260430,CUST-01281,1,Lapsed,5.1,2248,7,3,0,
1905,20250930,CUST-01291,1,Active,3.7,1632,3,3,0,
1906,20251031,CUST-01291,1,Active,5.8,3002,3,3,0,
1907,20251130,CUST-01291,1,Highly Active,6.8,2050,8,4,0,
1908,20251231,CUST-01291,1,Dormant,6.3,1888,3,3,0,
1909,20260131,CUST-01291,1,Lapsed,8.1,1936,6,4,0,
1910,20260228,CUST-01291,1,Active,7.2,1541,8,4,0,
1911,20260331,CUST-01291,1,Dormant,8.0,560,5,3,0,
1912,20260430,CUST-01291,1,Highly Active,6.1,1975,6,3,0,
1913,20240731,CUST-01301,1,Lapsed,2.1,1004,8,4,0,
1914,20240831,CUST-01301,1,Dormant,4.7,2039,5,4,0,
1915,20240930,CUST-01301,1,Highly Active,7.0,2579,6,3,0,
1916,20241031,CUST-01301,1,Highly Active,9.9,1670,2,3,0,
1917,20241130,CUST-01301,1,Dormant,7.3,2057,6,3,0,
1918,20241231,CUST-01301,1,Highly Active,6.0,1184,8,3,0,
1919,20250131,CUST-01301,1,Active,5.3,2260,5,5,0,
1920,20250228,CUST-01301,1,Dormant,7.6,2249,8,4,0,
1921,20250331,CUST-01301,1,Highly Active,3.6,1860,6,4,0,
1922,20250430,CUST-01301,1,Active,5.0,1050,6,3,0,
1923,20250531,CUST-01301,1,Active,8.2,1830,9,3,0,
1924,20250630,CUST-01301,1,Active,7.1,2214,3,3,0,
1925,20250731,CUST-01301,1,Lapsed,5.2,1478,5,3,0,
1926,20250831,CUST-01301,1,Active,6.3,290,7,4,0,
1927,20250930,CUST-01301,1,Active,9.3,2827,8,2,0,
1928,20251031,CUST-01301,1,Active,3.1,1491,7,3,0,
1929,20251130,CUST-01301,1,Active,4.4,1661,8,4,0,
1930,20251231,CUST-01301,1,Highly Active,4.6,1973,6,5,0,
1931,20260131,CUST-01301,1,Highly Active,4.7,1604,8,3,0,
1932,20260228,CUST-01301,1,Active,10.0,810,7,5,0,
1933,20260331,CUST-01301,1,Highly Active,9.3,2571,6,3,0,
1934,20260430,CUST-01301,1,Active,7.9,2255,5,3,0,
1935,20240531,CUST-01311,1,Lapsed,10.0,2734,6,3,0,
1936,20240630,CUST-01311,1,Active,6.7,2625,4,3,0,
1937,20240731,CUST-01311,1,Dormant,10.0,2010,3,4,0,
1938,20240831,CUST-01311,1,Active,6.2,3146,3,4,0,
1939,20240930,CUST-01311,1,Highly Active,6.6,645,6,3,0,
1940,20241031,CUST-01311,1,Active,8.6,983,5,3,0,
1941,20241130,CUST-01311,1,Highly Active,2.0,2650,4,4,0,
1942,20241231,CUST-01311,1,Highly Active,6.9,2920,7,3,0,
1943,20250131,CUST-01311,1,Active,6.4,1595,4,3,0,
1944,20250228,CUST-01311,1,Highly Active,10.0,1537,7,3,0,
1945,20250331,CUST-01311,1,Lapsed,1.4,1631,3,4,0,
1946,20250430,CUST-01311,1,Lapsed,5.7,2053,9,4,0,
1947,20250531,CUST-01311,1,Highly Active,4.1,1288,8,4,0,
1948,20250630,CUST-01311,1,Lapsed,7.0,2256,7,4,0,
1949,20250731,CUST-01311,1,Dormant,4.9,2022,4,4,0,
1950,20250831,CUST-01311,1,Lapsed,5.8,2413,7,4,0,
1951,20250930,CUST-01311,1,Active,5.4,2327,5,4,0,
1952,20251031,CUST-01311,1,Highly Active,5.3,1286,6,5,0,
1953,20251130,CUST-01311,1,Active,4.2,1948,4,3,0,
1954,20251231,CUST-01311,1,Highly Active,9.8,1015,6,4,0,
1955,20260131,CUST-01311,1,Active,1.5,2588,9,4,0,
1956,20260228,CUST-01311,1,Active,4.7,990,8,3,0,
1957,20260331,CUST-01311,1,Highly Active,9.0,750,9,4,0,
1958,20260430,CUST-01311,1,Lapsed,5.2,621,6,4,0,
1959,20251130,CUST-01321,1,Highly Active,4.9,2047,6,4,0,
1960,20251231,CUST-01321,1,Active,7.4,1904,7,4,0,
1961,20260131,CUST-01321,1,Highly Active,7.7,1296,9,5,0,
1962,20260228,CUST-01321,1,Active,8.4,2427,9,4,0,
1963,20260331,CUST-01321,1,Dormant,9.3,1438,7,4,0,
1964,20260430,CUST-01321,1,Highly Active,3.5,2004,8,4,0,
1965,20230531,CUST-01331,1,Lapsed,8.7,1091,5,2,0,
1966,20230630,CUST-01331,1,Highly Active,4.7,2085,9,4,0,
1967,20230731,CUST-01331,1,Dormant,4.6,1311,2,4,0,
1968,20230831,CUST-01331,1,Lapsed,7.3,214,3,3,0,
1969,20230930,CUST-01331,1,Highly Active,7.0,2723,3,4,0,
1970,20231031,CUST-01331,1,Lapsed,7.4,2768,5,3,0,
1971,20231130,CUST-01331,1,Highly Active,7.9,1520,8,4,0,
1972,20231231,CUST-01331,1,Active,9.3,2334,4,3,0,
1973,20240131,CUST-01331,1,Highly Active,7.7,2734,4,4,0,
1974,20240229,CUST-01331,1,Highly Active,5.1,1337,5,3,0,
1975,20240331,CUST-01331,1,Active,4.0,1877,7,3,0,
1976,20240430,CUST-01331,1,Lapsed,3.7,2170,5,5,0,
1977,20240531,CUST-01331,1,Highly Active,5.0,1355,2,3,0,
1978,20240630,CUST-01331,1,Lapsed,10.0,0,6,3,0,
1979,20240731,CUST-01331,1,Dormant,5.8,1218,7,5,0,
1980,20240831,CUST-01331,1,Lapsed,4.5,2460,6,4,0,
1981,20240930,CUST-01331,1,Active,9.4,2206,6,3,0,
1982,20241031,CUST-01331,1,Highly Active,7.8,2584,6,4,0,
1983,20241130,CUST-01331,1,Active,8.1,2084,4,3,0,
1984,20241231,CUST-01331,1,Lapsed,5.7,1896,7,3,0,
1985,20250131,CUST-01331,1,Active,7.8,2785,5,4,0,
1986,20250228,CUST-01331,1,Active,5.0,1312,10,4,0,
1987,20250331,CUST-01331,1,Highly Active,5.3,2008,8,3,0,
1988,20250430,CUST-01331,1,Active,4.3,679,4,3,0,
1989,20250531,CUST-01331,1,Highly Active,6.2,1981,7,3,0,
1990,20250630,CUST-01331,1,Highly Active,6.0,2503,9,3,0,
1991,20250731,CUST-01331,1,Highly Active,4.9,2661,9,4,0,
1992,20250831,CUST-01331,1,Active,6.5,1803,8,4,0,
1993,20250930,CUST-01331,1,Active,7.1,1132,5,4,0,
1994,20251031,CUST-01331,1,Lapsed,5.3,2622,4,4,0,
1995,20251130,CUST-01331,1,Dormant,5.8,2529,6,5,0,
1996,20251231,CUST-01331,1,Active,5.6,2922,8,3,0,
1997,20260131,CUST-01331,1,Active,4.4,824,8,4,0,
1998,20260228,CUST-01331,1,Highly Active,5.8,2062,7,5,0,
1999,20260331,CUST-01331,1,Active,4.7,1203,6,2,0,
2000,20260430,CUST-01331,1,Highly Active,8.8,2762,7,4,0,
2001,20250430,CUST-01341,1,Active,2.8,1743,3,4,0,
2002,20250531,CUST-01341,1,Active,9.2,1874,7,3,0,
2003,20250630,CUST-01341,1,Lapsed,4.3,2217,6,3,0,
2004,20250731,CUST-01341,1,Active,7.5,1697,2,5,0,
2005,20250831,CUST-01341,0,Dormant,0.0,0,4,2,1,Financial hardship
2006,20250930,CUST-01341,0,Dormant,0.0,0,1,2,0,
2007,20251031,CUST-01341,0,Dormant,0.0,0,2,2,0,
2008,20251130,CUST-01341,0,Dormant,0.0,0,3,4,0,
2009,20251231,CUST-01341,0,Dormant,0.0,0,5,3,0,
2010,20260131,CUST-01341,0,Dormant,0.0,0,0,2,0,
2011,20260228,CUST-01341,0,Dormant,0.0,0,2,1,0,
2012,20260331,CUST-01341,0,Dormant,0.0,0,0,3,0,
2013,20260430,CUST-01341,0,Dormant,0.0,0,1,1,0,
2014,20251031,CUST-01351,1,Lapsed,5.7,1480,7,4,0,
2015,20251130,CUST-01351,1,Active,1.7,2653,3,4,0,
2016,20251231,CUST-01351,0,Dormant,0.0,0,1,4,1,Financial hardship
2017,20260131,CUST-01351,0,Dormant,0.0,0,2,2,0,
2018,20260228,CUST-01351,0,Dormant,0.0,0,1,3,0,
2019,20260331,CUST-01351,0,Dormant,0.0,0,5,2,0,
2020,20260430,CUST-01351,0,Dormant,0.0,0,4,2,0,
2021,20231231,CUST-01361,1,Lapsed,6.6,2364,6,3,0,
2022,20240131,CUST-01361,1,Highly Active,4.8,2274,5,3,0,
2023,20240229,CUST-01361,1,Highly Active,4.4,2339,10,4,0,
2024,20240331,CUST-01361,1,Highly Active,9.5,3275,7,3,0,
2025,20240430,CUST-01361,1,Lapsed,6.4,1615,5,3,0,
