DeviceDayID,DateKey,DeviceID,Status,AvgUptimePct,AvgRuntimeHrs,TotalWaterPumpedLitres,AvgFlowRateM3H,TotalSolarGenKWh,AvgBatterySoCPct,AvgSignalStrengthDBm,HeartbeatMissCount,AvgDataLatencyMs
1576,20250831,DEV-00491,Online,98.3,7.3,1437,1.6,3.4,66,-91,1,177
1577,20250930,DEV-00491,Online,95.6,5.5,326,3.4,1.8,48,-74,1,240
1578,20251031,DEV-00491,Online,87.3,5.3,1271,2.5,1.8,59,-67,0,436
1579,20251130,DEV-00491,Online,95.8,4.8,1595,2.9,2.4,67,-76,2,311
1580,20251231,DEV-00491,Online,95.0,6.4,1509,2.2,3.1,89,-66,0,167
1581,20260131,DEV-00491,Online,98.6,5.9,2332,2.8,1.9,75,-76,0,345
1582,20260228,DEV-00491,Online,98.6,6.9,1577,3.7,2.5,51,-90,1,274
1583,20260331,DEV-00491,Online,98.4,6.0,2038,2.9,1.4,85,-68,0,295
1584,20260430,DEV-00491,Online,92.3,6.1,841,3.6,2.3,82,-80,0,163
1585,20250131,DEV-00496,Degraded,58.6,7.1,1518,3.5,2.7,74,-57,0,407
1586,20250228,DEV-00496,Online,92.7,6.7,1869,2.7,2.1,51,-69,1,205
1587,20250331,DEV-00496,Online,94.6,6.0,1406,3.0,1.7,89,-78,2,301
1588,20250430,DEV-00496,Online,93.1,4.3,300,3.3,2.3,68,-63,0,190
1589,20250531,DEV-00496,Online,89.6,5.0,1109,3.6,1.8,82,-89,1,184
1590,20250630,DEV-00496,Online,94.3,7.3,2471,2.9,3.3,71,-75,0,160
1591,20250731,DEV-00496,Online,87.6,6.4,2405,3.3,1.9,62,-74,0,303
1592,20250831,DEV-00496,Online,90.3,5.7,2166,2.2,2.1,73,-88,1,80
1593,20250930,DEV-00496,Online,98.3,6.6,2170,1.6,3.3,71,-72,1,463
1594,20251031,DEV-00496,Online,89.6,4.0,1344,2.8,2.4,72,-68,0,453
1595,20251130,DEV-00496,Online,98.2,5.6,1497,2.9,1.7,51,-54,0,263
1596,20251231,DEV-00496,Online,95.1,5.5,1937,1.7,2.4,63,-76,1,390
1597,20260131,DEV-00496,Online,95.9,8.0,2632,2.4,2.1,78,-70,0,227
1598,20260228,DEV-00496,Online,98.1,6.8,2139,3.6,2.7,63,-73,1,349
1599,20260331,DEV-00496,Online,91.3,6.3,1046,1.7,3.0,59,-61,0,175
1600,20260430,DEV-00496,Online,95.1,6.5,1064,1.8,1.5,82,-88,1,405
1601,20250131,DEV-00501,Online,87.8,5.7,2818,1.5,2.5,85,-62,0,468
1602,20250228,DEV-00501,Online,95.1,6.1,2759,3.9,2.1,67,-68,0,263
1603,20250331,DEV-00501,Online,88.0,5.8,1787,2.4,2.3,66,-57,1,238
1604,20250430,DEV-00501,Online,93.0,6.4,1435,2.9,1.7,51,-64,1,254
1605,20250531,DEV-00501,Online,91.6,5.2,1922,2.3,1.9,89,-80,3,304
1606,20250630,DEV-00501,Online,90.7,8.6,2143,2.7,2.6,75,-65,1,298
1607,20250731,DEV-00501,Online,95.1,6.5,1644,1.5,2.8,66,-72,0,365
1608,20250831,DEV-00501,Online,93.6,7.5,2101,2.9,3.3,73,-59,0,164
1609,20250930,DEV-00501,Online,90.0,6.1,976,2.1,3.4,89,-71,3,253
1610,20251031,DEV-00501,Online,95.9,5.3,947,2.7,2.8,52,-50,0,246
1611,20251130,DEV-00501,Online,85.5,5.8,1346,1.6,2.0,64,-69,0,221
1612,20251231,DEV-00501,Online,92.8,5.9,834,2.9,3.4,68,-64,1,376
1613,20260131,DEV-00501,Online,95.9,7.5,1941,3.1,3.2,68,-66,0,262
1614,20260228,DEV-00501,Online,91.5,7.6,1949,3.8,2.6,78,-82,0,246
1615,20260331,DEV-00501,Online,99.5,4.4,1917,2.7,2.0,47,-60,2,206
1616,20260430,DEV-00501,Online,93.3,3.2,1991,3.1,2.3,78,-80,1,107
1617,20250131,DEV-00506,Online,99.9,5.3,2762,2.3,2.2,98,-73,1,197
1618,20250228,DEV-00506,Online,87.0,3.8,1778,3.6,3.4,70,-90,0,213
1619,20250331,DEV-00506,Online,96.1,5.0,1142,2.4,1.5,73,-68,0,113
1620,20250430,DEV-00506,Online,91.1,8.6,1714,2.4,2.4,92,-63,3,227
1621,20250531,DEV-00506,Online,98.4,5.4,1759,2.8,2.4,72,-66,0,196
1622,20250630,DEV-00506,Online,99.9,4.7,2165,3.1,3.1,75,-82,2,235
1623,20250731,DEV-00506,Online,92.8,6.2,1354,3.4,1.9,55,-62,1,386
1624,20250831,DEV-00506,Online,95.0,9.8,2062,3.2,3.2,62,-76,0,150
1625,20250930,DEV-00506,Online,97.5,4.5,1788,2.9,2.6,78,-87,3,209
1626,20251031,DEV-00506,Online,97.0,3.7,1017,2.1,2.0,65,-63,0,109
1627,20251130,DEV-00506,Online,94.6,7.3,803,3.2,1.4,87,-75,0,432
1628,20251231,DEV-00506,Online,97.2,4.0,1971,2.6,2.9,67,-68,2,232
1629,20260131,DEV-00506,Online,94.6,7.9,1419,2.2,4.0,78,-69,0,417
1630,20260228,DEV-00506,Online,94.6,5.0,2872,3.0,2.9,75,-73,0,231
1631,20260331,DEV-00506,Online,94.2,5.3,2264,2.6,1.8,64,-68,1,379
1632,20260430,DEV-00506,Online,94.0,5.5,651,3.1,2.3,69,-76,1,181
1633,20250131,DEV-00511,Online,96.1,6.9,2161,2.6,3.6,63,-57,2,303
1634,20250228,DEV-00511,Online,93.3,7.0,1958,2.2,2.8,72,-84,2,243
1635,20250331,DEV-00511,Online,94.3,5.6,1144,2.6,1.7,67,-85,0,159
1636,20250430,DEV-00511,Online,94.0,5.6,2678,3.4,2.3,66,-70,3,261
1637,20250531,DEV-00511,Online,95.1,5.2,1773,3.5,2.1,66,-64,3,278
1638,20250630,DEV-00511,Online,96.8,6.6,2732,2.4,3.4,68,-90,3,159
1639,20250731,DEV-00511,Online,92.3,8.2,1702,1.5,2.6,69,-81,2,242
1640,20250831,DEV-00511,Online,93.2,6.4,3104,2.6,2.6,75,-62,1,349
1641,20250930,DEV-00511,Online,88.2,5.7,1540,3.1,2.8,75,-77,3,375
1642,20251031,DEV-00511,Online,84.0,4.5,1155,3.9,2.1,61,-82,3,240
1643,20251130,DEV-00511,Online,96.9,6.2,1129,2.4,3.0,87,-70,3,204
1644,20251231,DEV-00511,Online,99.3,6.3,1562,1.5,3.1,69,-68,0,302
1645,20260131,DEV-00511,Offline,61.7,6.3,2311,3.2,2.6,88,-56,0,80
1646,20260228,DEV-00511,Online,90.8,6.5,2509,2.6,1.9,46,-77,1,152
1647,20260331,DEV-00511,Online,89.7,4.1,2364,2.5,2.7,68,-57,2,295
1648,20260430,DEV-00511,Online,96.9,4.1,1854,3.0,2.1,74,-72,1,337
1649,20250131,DEV-00516,Online,95.2,7.0,2217,2.8,3.1,76,-50,1,326
1650,20250228,DEV-00516,Online,99.1,7.1,2636,2.9,3.2,60,-54,0,246
1651,20250331,DEV-00516,Online,99.9,4.3,1808,2.1,1.8,73,-82,0,243
1652,20250430,DEV-00516,Offline,62.4,5.3,1436,1.8,1.8,47,-53,0,179
1653,20250531,DEV-00516,Online,93.5,3.9,910,3.6,1.9,58,-69,1,225
1654,20250630,DEV-00516,Online,90.2,6.0,2368,2.4,2.7,55,-73,0,423
1655,20250731,DEV-00516,Online,96.2,5.7,2079,2.6,2.5,51,-73,0,91
1656,20250831,DEV-00516,Online,88.4,5.7,2223,3.1,3.5,75,-76,0,372
1657,20250930,DEV-00516,Online,93.7,5.5,1779,1.5,2.6,71,-67,0,225
1658,20251031,DEV-00516,Online,84.6,4.4,1582,3.2,2.3,65,-81,0,189
1659,20251130,DEV-00516,Online,94.1,6.3,1937,3.0,1.2,56,-72,1,323
1660,20251231,DEV-00516,Online,95.8,4.7,663,2.8,3.2,58,-69,2,208
1661,20260131,DEV-00516,Online,93.8,7.2,1903,2.8,3.3,80,-72,1,299
1662,20260228,DEV-00516,Online,90.0,6.9,3282,2.5,2.7,77,-69,2,310
1663,20260331,DEV-00516,Online,92.5,7.3,966,3.9,1.2,80,-66,2,302
1664,20260430,DEV-00516,Online,98.3,5.1,2205,3.9,1.4,58,-61,3,264
1665,20250131,DEV-00521,Online,95.3,6.6,2118,2.9,2.2,59,-57,0,205
1666,20250228,DEV-00521,Online,95.7,6.8,2166,3.5,2.2,55,-69,1,395
1667,20250331,DEV-00521,Online,88.5,5.6,534,3.1,1.9,65,-67,3,423
1668,20250430,DEV-00521,Online,99.7,6.0,1198,2.2,1.3,81,-67,1,204
1669,20250531,DEV-00521,Online,94.5,3.3,1116,2.4,2.1,55,-65,0,287
1670,20250630,DEV-00521,Online,84.9,5.4,1179,2.6,2.7,59,-59,1,274
1671,20250731,DEV-00521,Online,92.8,7.3,2327,2.4,2.8,60,-90,1,267
1672,20250831,DEV-00521,Online,96.0,4.9,2309,2.8,3.3,67,-76,1,388
1673,20250930,DEV-00521,Online,96.4,4.7,1450,3.7,2.7,55,-65,0,80
1674,20251031,DEV-00521,Online,97.4,7.1,987,3.0,1.9,60,-67,1,252
1675,20251130,DEV-00521,Offline,64.7,4.2,1462,2.5,2.1,57,-58,1,299
1676,20251231,DEV-00521,Online,94.8,7.0,1489,2.6,3.5,72,-64,3,303
1677,20260131,DEV-00521,Online,94.7,9.0,2004,4.0,3.5,38,-62,3,209
1678,20260228,DEV-00521,Online,99.6,7.0,2236,2.8,2.6,64,-79,2,336
1679,20260331,DEV-00521,Online,94.1,4.3,1592,2.9,2.8,75,-69,0,170
1680,20260430,DEV-00521,Online,88.7,4.4,657,3.1,1.8,67,-66,0,364
1681,20250131,DEV-00526,Online,93.4,7.0,2458,3.2,2.6,66,-69,1,176
1682,20250228,DEV-00526,Online,91.0,7.6,2954,2.9,2.7,77,-89,0,328
1683,20250331,DEV-00526,Online,90.0,3.8,1231,2.4,2.3,71,-73,1,312
1684,20250430,DEV-00526,Online,97.6,4.4,1488,3.2,2.5,61,-79,0,394
1685,20250531,DEV-00526,Online,94.2,5.3,1200,2.3,2.0,76,-69,1,190
1686,20250630,DEV-00526,Online,95.9,7.4,2383,3.0,3.0,53,-84,1,367
1687,20250731,DEV-00526,Online,94.0,5.9,1886,2.5,2.6,75,-61,0,416
1688,20250831,DEV-00526,Online,99.9,6.0,2151,2.2,2.7,38,-76,2,364
1689,20250930,DEV-00526,Online,94.9,5.0,1282,2.7,2.9,63,-64,4,280
1690,20251031,DEV-00526,Online,94.8,5.1,1108,3.2,2.0,82,-69,3,187
1691,20251130,DEV-00526,Online,92.2,5.9,1719,2.3,2.2,78,-59,0,312
1692,20251231,DEV-00526,Online,95.9,7.2,1381,2.6,3.0,68,-74,1,216
1693,20260131,DEV-00526,Online,95.2,7.6,1911,3.4,2.3,81,-67,2,198
1694,20260228,DEV-00526,Online,94.9,5.5,2153,2.9,3.5,96,-71,1,345
1695,20260331,DEV-00526,Online,94.9,4.6,878,2.6,1.8,84,-74,0,170
1696,20260430,DEV-00526,Online,98.6,6.9,1951,2.7,2.6,69,-80,2,260
1697,20250131,DEV-00531,Online,89.1,7.4,2349,2.1,3.1,60,-67,0,168
1698,20250228,DEV-00531,Online,97.6,8.8,1560,2.4,2.5,66,-61,2,223
1699,20250331,DEV-00531,Online,94.8,5.1,1756,2.1,1.8,47,-74,5,395
1700,20250430,DEV-00531,Online,91.6,5.7,995,3.3,1.6,60,-76,0,390
1701,20250531,DEV-00531,Online,92.9,2.5,940,2.0,2.7,46,-60,1,308
1702,20250630,DEV-00531,Offline,54.5,5.8,1800,2.6,2.5,70,-69,0,205
1703,20250731,DEV-00531,Online,96.2,8.6,2215,2.2,1.4,79,-76,0,207
1704,20250831,DEV-00531,Online,95.6,7.2,3078,2.2,2.9,45,-64,0,205
1705,20250930,DEV-00531,Online,94.1,5.8,1467,3.0,3.2,64,-79,0,373
1706,20251031,DEV-00531,Online,88.5,5.6,1513,2.6,2.2,62,-77,3,263
1707,20251130,DEV-00531,Online,90.3,5.7,1554,2.5,1.8,68,-70,0,243
1708,20251231,DEV-00531,Online,97.3,6.7,1472,3.4,2.6,67,-85,2,142
1709,20260131,DEV-00531,Online,88.8,7.4,1952,2.5,3.3,73,-79,3,314
1710,20260228,DEV-00531,Online,86.3,7.0,2648,3.3,3.0,82,-61,0,267
1711,20260331,DEV-00531,Online,92.0,7.2,1187,2.3,1.4,76,-75,1,252
1712,20260430,DEV-00531,Online,94.7,4.7,966,2.8,2.4,57,-67,1,369
1713,20250131,DEV-00536,Online,90.2,8.8,1782,3.2,2.9,58,-50,2,261
1714,20250228,DEV-00536,Online,94.3,5.4,2571,2.4,3.6,63,-73,2,407
1715,20250331,DEV-00536,Online,96.9,6.2,1574,3.3,1.0,59,-55,1,295
1716,20250430,DEV-00536,Online,98.8,3.2,1284,3.1,2.5,64,-74,2,202
1717,20250531,DEV-00536,Online,99.9,4.7,1701,2.0,2.0,60,-86,2,319
1718,20250630,DEV-00536,Online,96.1,8.1,2506,3.2,2.7,62,-72,1,292
1719,20250731,DEV-00536,Online,95.6,8.6,2076,2.4,2.7,60,-68,0,319
1720,20250831,DEV-00536,Online,96.5,7.6,2056,2.9,2.1,59,-74,1,250
1721,20250930,DEV-00536,Online,95.3,3.3,829,3.1,2.1,61,-74,1,153
1722,20251031,DEV-00536,Online,96.7,4.3,1773,1.7,1.6,71,-50,1,127
1723,20251130,DEV-00536,Online,85.7,3.8,1716,3.5,2.2,73,-95,0,211
1724,20251231,DEV-00536,Online,97.6,6.4,915,3.6,2.3,76,-57,0,160
1725,20260131,DEV-00536,Online,93.8,6.2,1683,1.8,3.0,49,-80,0,308
1726,20260228,DEV-00536,Offline,62.9,6.5,1859,3.3,3.2,46,-61,1,237
1727,20260331,DEV-00536,Degraded,57.9,5.9,1530,2.8,3.1,63,-71,0,106
1728,20260430,DEV-00536,Online,93.0,2.5,1421,2.2,1.7,77,-78,0,217
1729,20250131,DEV-00541,Online,92.4,5.5,1768,2.9,3.6,64,-78,1,212
1730,20250228,DEV-00541,Online,93.7,9.1,2449,2.2,2.6,81,-80,2,224
1731,20250331,DEV-00541,Online,98.5,4.3,939,2.8,2.6,58,-95,0,147
1732,20250430,DEV-00541,Online,99.9,5.2,1895,2.8,2.2,80,-55,0,348
1733,20250531,DEV-00541,Online,99.7,5.6,1095,2.3,1.9,65,-74,2,439
1734,20250630,DEV-00541,Online,95.8,7.9,2281,4.0,2.4,76,-68,0,285
1735,20250731,DEV-00541,Degraded,61.8,6.4,2490,2.5,3.0,67,-82,1,142
1736,20250831,DEV-00541,Online,89.6,8.8,2390,2.9,2.8,80,-64,1,289
1737,20250930,DEV-00541,Degraded,56.2,6.3,1227,2.3,2.4,73,-83,1,135
1738,20251031,DEV-00541,Online,99.1,6.5,1600,2.8,2.2,63,-60,2,304
1739,20251130,DEV-00541,Online,92.1,3.7,1259,2.8,1.9,69,-78,0,226
1740,20251231,DEV-00541,Online,93.5,5.7,569,2.3,3.1,51,-65,0,216
1741,20260131,DEV-00541,Online,90.2,8.4,2417,4.0,2.8,44,-58,1,623
1742,20260228,DEV-00541,Online,90.9,7.3,1901,2.7,3.1,75,-77,0,188
1743,20260331,DEV-00541,Online,85.7,7.0,1526,3.1,2.0,65,-73,2,420
1744,20260430,DEV-00541,Online,91.2,9.4,1378,2.4,2.5,76,-57,3,376
1745,20250131,DEV-00546,Online,94.6,6.0,3350,2.9,3.5,73,-86,0,176
1746,20250228,DEV-00546,Online,93.1,6.2,3225,2.5,2.1,66,-76,0,162
1747,20250331,DEV-00546,Online,93.8,3.8,1621,2.1,2.1,67,-72,1,295
1748,20250430,DEV-00546,Online,99.5,4.5,1495,2.7,2.9,62,-53,0,214
1749,20250531,DEV-00546,Online,88.9,6.6,1110,2.3,2.5,47,-82,2,134
1750,20250630,DEV-00546,Online,96.5,6.4,1910,3.5,2.9,39,-61,1,237
1751,20250731,DEV-00546,Online,92.4,7.1,2027,3.0,3.1,72,-59,0,203
1752,20250831,DEV-00546,Online,94.4,5.7,2748,2.6,2.8,64,-67,0,371
1753,20250930,DEV-00546,Online,95.8,5.0,1006,2.3,2.2,64,-76,0,339
1754,20251031,DEV-00546,Online,98.0,6.1,1472,2.6,2.9,82,-95,1,274
1755,20251130,DEV-00546,Online,99.3,3.9,959,1.9,2.3,55,-71,1,368
1756,20251231,DEV-00546,Online,97.6,4.2,2261,2.2,1.7,89,-81,2,455
1757,20260131,DEV-00546,Online,96.7,6.5,2522,1.9,3.2,87,-67,0,187
1758,20260228,DEV-00546,Online,93.0,7.7,1827,3.1,3.2,66,-81,1,189
1759,20260331,DEV-00546,Online,88.0,5.2,1383,2.0,2.1,60,-86,1,274
1760,20260430,DEV-00546,Online,95.1,5.6,1218,3.0,2.0,96,-71,0,337
1761,20250131,DEV-00551,Online,92.0,6.8,2013,3.1,2.9,62,-80,1,283
1762,20250228,DEV-00551,Online,92.3,8.0,2406,2.4,1.9,75,-89,2,216
1763,20250331,DEV-00551,Online,94.7,8.8,1755,2.7,2.3,51,-75,0,480
1764,20250430,DEV-00551,Degraded,57.8,6.1,1198,3.9,2.0,69,-76,2,277
1765,20250531,DEV-00551,Online,99.0,4.8,2191,2.9,2.5,82,-60,1,262
1766,20250630,DEV-00551,Online,94.7,5.6,1712,3.9,2.3,84,-56,1,495
1767,20250731,DEV-00551,Online,88.0,8.7,1616,2.7,2.9,70,-74,0,242
1768,20250831,DEV-00551,Online,81.5,7.3,1937,3.1,3.2,74,-77,1,159
1769,20250930,DEV-00551,Online,92.8,6.8,1382,3.4,1.9,76,-60,1,388
1770,20251031,DEV-00551,Online,92.7,5.1,1487,3.3,2.1,51,-79,2,241
1771,20251130,DEV-00551,Online,94.5,6.5,1128,2.6,2.5,75,-73,0,435
1772,20251231,DEV-00551,Online,90.0,5.4,1965,2.7,3.1,92,-86,1,365
1773,20260131,DEV-00551,Online,96.4,5.7,2000,2.7,3.1,64,-68,2,211
1774,20260228,DEV-00551,Online,97.9,6.7,3120,3.0,2.5,75,-94,1,498
1775,20260331,DEV-00551,Online,99.9,6.3,1191,2.7,1.8,60,-73,1,152
1776,20260430,DEV-00551,Online,93.2,5.1,963,3.3,1.7,59,-61,3,432
1777,20250131,DEV-00556,Online,88.9,5.8,2473,2.8,2.4,53,-50,0,221
1778,20250228,DEV-00556,Online,88.9,9.0,1799,3.3,2.3,64,-73,1,165
1779,20250331,DEV-00556,Online,99.3,6.0,1279,2.6,1.7,45,-81,1,266
1780,20250430,DEV-00556,Online,99.9,4.0,1646,2.2,2.4,81,-84,0,207
1781,20250531,DEV-00556,Online,90.2,5.1,1323,3.3,2.3,67,-60,2,328
1782,20250630,DEV-00556,Online,95.2,5.5,2457,2.0,2.4,51,-83,1,379
1783,20250731,DEV-00556,Online,94.2,7.4,2801,2.6,3.0,59,-78,0,246
1784,20250831,DEV-00556,Online,93.0,7.7,1500,3.3,2.5,69,-73,3,247
1785,20250930,DEV-00556,Online,92.9,5.8,1626,3.3,2.5,64,-81,1,291
1786,20251031,DEV-00556,Online,92.4,6.5,1060,2.4,1.0,83,-85,0,383
1787,20251130,DEV-00556,Online,92.7,5.0,1331,1.6,1.8,77,-89,2,443
1788,20251231,DEV-00556,Online,93.2,5.8,1658,3.5,3.5,74,-55,1,377
1789,20260131,DEV-00556,Online,89.8,7.9,2325,3.6,3.3,77,-71,1,203
1790,20260228,DEV-00556,Online,90.3,7.1,2606,2.7,3.1,56,-66,2,419
1791,20260331,DEV-00556,Degraded,59.3,4.7,1649,3.0,2.2,59,-85,1,242
1792,20260430,DEV-00556,Online,99.9,6.6,1142,2.2,1.6,68,-65,0,143
1793,20250131,DEV-00561,Online,92.3,6.6,2267,2.7,2.6,76,-68,2,110
1794,20250228,DEV-00561,Online,94.1,7.3,2833,2.7,2.1,40,-59,1,309
1795,20250331,DEV-00561,Online,96.3,4.6,1442,2.0,1.9,79,-67,0,141
1796,20250430,DEV-00561,Online,88.4,6.1,1001,2.6,1.7,66,-82,0,303
1797,20250531,DEV-00561,Online,94.7,6.0,1352,1.5,2.2,71,-73,0,205
1798,20250630,DEV-00561,Online,93.7,6.7,1595,2.5,3.2,54,-90,1,440
1799,20250731,DEV-00561,Online,90.3,7.4,2099,2.7,2.4,79,-76,1,166
1800,20250831,DEV-00561,Online,94.9,7.0,2495,2.5,2.7,48,-77,2,523
1801,20250930,DEV-00561,Online,99.9,5.2,1669,3.9,1.8,60,-64,0,289
1802,20251031,DEV-00561,Online,93.6,5.3,1260,3.0,1.3,77,-88,2,183
1803,20251130,DEV-00561,Online,93.5,5.8,1905,2.7,1.3,75,-74,1,230
1804,20251231,DEV-00561,Online,92.3,4.0,753,2.9,3.6,69,-66,0,565
1805,20260131,DEV-00561,Online,96.2,6.2,2452,3.7,2.4,49,-72,1,263
1806,20260228,DEV-00561,Degraded,58.8,5.4,2280,2.1,3.0,63,-80,1,452
1807,20260331,DEV-00561,Online,99.9,7.4,920,2.9,1.7,63,-52,1,281
1808,20260430,DEV-00561,Online,87.9,5.8,2457,3.5,1.3,83,-78,1,345
1809,20250131,DEV-00566,Online,92.8,6.7,1836,2.9,2.2,79,-77,3,310
1810,20250228,DEV-00566,Online,89.9,7.8,2341,3.6,2.3,87,-82,0,196
1811,20250331,DEV-00566,Online,95.8,4.3,1420,1.9,1.8,63,-78,1,122
1812,20250430,DEV-00566,Online,98.2,5.7,1044,3.3,1.7,61,-78,0,278
1813,20250531,DEV-00566,Online,93.4,3.0,1292,3.1,2.0,69,-73,1,296
1814,20250630,DEV-00566,Online,95.9,4.1,2750,3.3,3.4,75,-86,0,317
1815,20250731,DEV-00566,Online,97.9,4.3,3166,2.7,3.7,78,-66,0,220
1816,20250831,DEV-00566,Online,98.3,7.7,1671,3.0,2.4,88,-95,1,342
1817,20250930,DEV-00566,Online,91.1,3.9,1519,3.1,1.9,70,-77,0,233
1818,20251031,DEV-00566,Online,92.4,5.9,824,2.9,2.2,70,-60,0,429
1819,20251130,DEV-00566,Online,91.5,7.5,2319,3.9,1.3,61,-92,1,510
1820,20251231,DEV-00566,Online,93.6,6.3,1616,2.9,3.6,75,-64,0,335
1821,20260131,DEV-00566,Online,93.3,7.6,1531,2.0,3.4,48,-62,0,315
1822,20260228,DEV-00566,Online,92.8,7.3,1358,4.0,3.3,58,-64,2,277
1823,20260331,DEV-00566,Online,95.3,6.7,1430,3.8,1.8,54,-83,1,410
1824,20260430,DEV-00566,Online,84.6,5.1,797,3.5,1.8,71,-67,0,349
1825,20250131,DEV-00571,Online,94.5,6.9,2535,2.1,3.2,55,-65,1,290
1826,20250228,DEV-00571,Online,94.1,9.1,2197,2.9,3.0,65,-54,0,222
1827,20250331,DEV-00571,Online,89.4,5.7,1904,3.2,2.6,41,-64,1,243
1828,20250430,DEV-00571,Online,92.9,5.9,2790,3.0,2.1,46,-71,2,193
1829,20250531,DEV-00571,Online,91.2,5.9,1427,2.9,2.0,50,-55,0,437
1830,20250630,DEV-00571,Online,95.1,8.4,2588,3.8,3.0,55,-87,2,248
1831,20250731,DEV-00571,Online,93.7,7.9,2435,3.4,3.0,75,-76,0,294
1832,20250831,DEV-00571,Online,95.5,7.3,2039,2.7,2.5,83,-92,1,220
1833,20250930,DEV-00571,Online,97.4,6.3,576,3.1,3.1,65,-87,0,236
1834,20251031,DEV-00571,Online,99.9,6.6,1055,2.8,2.1,74,-66,1,300
1835,20251130,DEV-00571,Online,96.4,5.2,914,3.6,1.1,67,-80,0,231
1836,20251231,DEV-00571,Online,98.8,4.0,874,3.1,2.8,46,-63,1,257
1837,20260131,DEV-00571,Online,97.4,6.6,2380,3.2,2.2,68,-77,0,252
1838,20260228,DEV-00571,Online,91.2,7.8,1904,3.4,2.9,75,-71,1,321
1839,20260331,DEV-00571,Online,87.0,6.7,1442,1.7,2.3,60,-51,0,152
1840,20260430,DEV-00571,Online,91.1,4.4,1328,1.8,1.8,74,-79,3,577
1841,20250131,DEV-00576,Online,93.5,8.2,3025,3.0,3.1,80,-79,3,445
1842,20250228,DEV-00576,Online,95.9,6.1,2099,2.1,3.1,43,-69,1,448
1843,20250331,DEV-00576,Offline,52.1,7.1,1844,3.6,1.6,81,-71,0,303
1844,20250430,DEV-00576,Online,97.1,5.5,1365,1.5,1.8,84,-55,1,304
1845,20250531,DEV-00576,Online,87.0,7.7,1482,3.2,2.1,73,-67,1,432
1846,20250630,DEV-00576,Online,93.9,5.7,2751,3.0,3.1,77,-67,2,470
1847,20250731,DEV-00576,Online,95.7,6.1,2514,2.5,3.4,70,-80,1,419
1848,20250831,DEV-00576,Online,97.8,5.0,1172,2.7,2.3,70,-75,0,295
1849,20250930,DEV-00576,Online,92.8,3.9,1037,3.3,2.8,67,-71,0,236
1850,20251031,DEV-00576,Online,94.2,3.8,1019,4.0,1.6,83,-77,0,493
1851,20251130,DEV-00576,Online,91.3,6.8,1836,3.8,2.3,82,-55,1,440
1852,20251231,DEV-00576,Online,99.9,4.6,1896,2.5,3.6,83,-71,0,285
1853,20260131,DEV-00576,Online,91.9,8.1,2417,2.1,2.4,54,-64,0,260
1854,20260228,DEV-00576,Online,91.7,7.5,3083,3.3,3.6,77,-58,1,405
1855,20260331,DEV-00576,Online,96.2,6.1,703,2.7,2.2,61,-79,0,293
1856,20260430,DEV-00576,Online,98.4,7.4,1489,2.5,1.2,98,-63,0,453
1857,20250131,DEV-00581,Online,94.1,6.8,2959,2.8,1.8,80,-73,0,149
1858,20250228,DEV-00581,Online,99.0,7.6,1631,3.3,2.1,66,-77,1,302
1859,20250331,DEV-00581,Online,96.6,5.2,2120,2.6,1.4,77,-69,1,545
1860,20250430,DEV-00581,Online,95.0,6.7,926,3.0,2.0,71,-65,0,337
1861,20250531,DEV-00581,Degraded,67.8,5.3,1419,2.8,1.8,57,-59,0,171
1862,20250630,DEV-00581,Online,98.0,9.4,1000,2.7,2.6,55,-65,2,433
1863,20250731,DEV-00581,Online,91.5,6.6,1736,2.2,3.3,57,-75,0,257
1864,20250831,DEV-00581,Online,98.4,6.7,2419,2.6,2.6,85,-61,1,106
1865,20250930,DEV-00581,Online,93.4,5.7,517,3.0,2.8,73,-73,2,374
1866,20251031,DEV-00581,Online,91.9,4.9,1896,3.3,1.6,68,-74,0,125
1867,20251130,DEV-00581,Online,95.0,4.4,1428,3.0,1.2,62,-59,2,140
1868,20251231,DEV-00581,Offline,66.1,7.8,1664,3.5,2.5,69,-72,1,305
1869,20260131,DEV-00581,Online,87.8,6.7,2276,2.9,3.0,62,-78,2,223
1870,20260228,DEV-00581,Online,93.5,6.6,2272,3.6,2.9,74,-89,2,365
1871,20260331,DEV-00581,Online,96.3,5.9,1457,3.7,2.2,47,-68,0,320
1872,20260430,DEV-00581,Online,91.1,5.8,1444,3.2,2.3,59,-90,0,320
1873,20250131,DEV-00586,Online,92.0,8.7,1144,3.0,3.6,63,-68,0,177
1874,20250228,DEV-00586,Online,92.1,6.9,1959,2.4,3.0,50,-82,1,355
1875,20250331,DEV-00586,Online,99.9,6.0,1389,1.5,1.7,83,-67,0,284
1876,20250430,DEV-00586,Online,91.4,5.8,889,3.8,2.2,72,-60,3,248
1877,20250531,DEV-00586,Online,93.0,3.5,958,3.1,2.3,59,-76,2,348
1878,20250630,DEV-00586,Online,89.8,6.3,2760,3.3,3.6,61,-80,0,276
1879,20250731,DEV-00586,Online,96.3,6.9,1983,3.0,2.4,61,-65,2,265
1880,20250831,DEV-00586,Online,91.9,8.0,1664,3.0,3.0,66,-87,2,158
1881,20250930,DEV-00586,Online,95.0,5.0,1813,1.7,2.6,64,-82,0,524
1882,20251031,DEV-00586,Online,91.5,6.6,1864,3.6,1.6,49,-62,0,256
1883,20251130,DEV-00586,Online,95.6,6.7,878,3.3,2.3,71,-91,0,295
