TransactionID,DateKey,CustomerID,ProductID,ChannelID,AgentID,CountyID,UnitsSold,RevenueKES,PaymentType,LeadSource,DaysToClose
TXN-03240,20240216,CUST-04511,PROD-008,CH-02,AGT-072,CTY-014,1,1443,PAYG,Field Agent,5
TXN-03241,20240204,CUST-03921,PROD-007,CH-01,AGT-043,CTY-026,1,9766,Cash,Social Media,45
TXN-03242,20240210,CUST-04426,PROD-004,CH-02,AGT-024,CTY-018,1,39604,PAYG,Field Agent,33
TXN-03243,20240218,CUST-03535,PROD-005,CH-01,AGT-055,CTY-015,1,16305,Cash,Field Agent,5
TXN-03244,20240211,CUST-01936,PROD-002,CH-02,AGT-077,CTY-004,1,77681,Cash,Trade Show,45
TXN-03245,20240207,CUST-02370,PROD-007,CH-03,AGT-059,CTY-016,1,7584,PAYG,Trade Show,5
TXN-03246,20240206,CUST-03921,PROD-007,CH-02,AGT-044,CTY-026,1,9403,Cash,Field Agent,8
TXN-03247,20240228,CUST-04652,PROD-007,CH-04,AGT-056,CTY-016,1,8085,PAYG,Field Agent,8
TXN-03248,20240217,CUST-02142,PROD-001,CH-03,AGT-064,CTY-007,1,97293,Cash,Social Media,21
TXN-03249,20240216,CUST-04150,PROD-003,CH-01,AGT-016,CTY-042,1,75077,Cash,Radio,7
TXN-03250,20240216,CUST-00850,PROD-001,CH-02,AGT-055,CTY-007,1,89644,PAYG,Field Agent,5
TXN-03251,20240212,CUST-00432,PROD-008,CH-03,AGT-021,CTY-002,1,1350,PAYG,Field Agent,5
TXN-03252,20240228,CUST-00397,PROD-001,CH-02,AGT-015,CTY-002,1,92310,Cash,Social Media,5
TXN-03253,20240208,CUST-00596,PROD-006,CH-01,AGT-059,CTY-004,1,27942,Cash,Field Agent,8
TXN-03254,20240215,CUST-04166,PROD-002,CH-01,AGT-068,CTY-006,1,78857,Cash,Referral,12
TXN-03255,20240212,CUST-01241,PROD-002,CH-01,AGT-007,CTY-016,1,68643,PAYG,Referral,9
TXN-03256,20240207,CUST-03841,PROD-008,CH-01,AGT-050,CTY-007,1,1380,PAYG,Field Agent,14
TXN-03257,20240212,CUST-03889,PROD-001,CH-03,AGT-072,CTY-021,1,89574,Cash,Field Agent,5
TXN-03258,20240221,CUST-01728,PROD-002,CH-01,AGT-057,CTY-036,1,74058,PAYG,Radio,17
TXN-03259,20240213,CUST-01262,PROD-003,CH-04,AGT-007,CTY-007,1,70073,PAYG,Field Agent,10
TXN-03260,20240228,CUST-02662,PROD-001,CH-01,AGT-078,CTY-013,1,87817,Cash,Social Media,21
TXN-03261,20240212,CUST-03872,PROD-001,CH-02,AGT-034,CTY-013,1,86664,Cash,Field Agent,20
TXN-03262,20240205,CUST-04878,PROD-007,CH-03,AGT-002,CTY-004,1,6286,PAYG,Referral,5
TXN-03263,20240212,CUST-03619,PROD-004,CH-01,AGT-018,CTY-013,1,47810,Cash,Social Media,11
TXN-03264,20240228,CUST-00932,PROD-003,CH-01,AGT-044,CTY-007,1,62530,Cash,Social Media,5
TXN-03265,20240224,CUST-01149,PROD-001,CH-02,AGT-035,CTY-020,1,86683,PAYG,Trade Show,45
TXN-03266,20240218,CUST-01372,PROD-001,CH-02,AGT-073,CTY-039,1,103749,PAYG,Walk-in,25
TXN-03267,20240201,CUST-04406,PROD-001,CH-01,AGT-067,CTY-016,1,93858,PAYG,Walk-in,5
TXN-03268,20240223,CUST-02211,PROD-002,CH-01,AGT-059,CTY-013,1,86035,PAYG,Walk-in,16
TXN-03269,20240205,CUST-00130,PROD-004,CH-02,AGT-073,CTY-007,1,49665,Cash,Field Agent,45
TXN-03270,20240220,CUST-02323,PROD-004,CH-03,AGT-008,CTY-001,1,42772,Cash,Referral,8
TXN-03271,20240228,CUST-01210,PROD-002,CH-01,AGT-053,CTY-021,1,69165,PAYG,Field Agent,14
TXN-03272,20240220,CUST-00939,PROD-007,CH-04,AGT-023,CTY-036,1,9441,PAYG,Field Agent,8
TXN-03273,20240209,CUST-00378,PROD-001,CH-02,AGT-048,CTY-019,1,101861,Cash,Social Media,45
TXN-03274,20240202,CUST-01370,PROD-002,CH-02,AGT-028,CTY-041,1,84445,PAYG,Field Agent,27
TXN-03275,20240201,CUST-01400,PROD-008,CH-02,AGT-018,CTY-014,1,3707,PAYG,Referral,8
TXN-03276,20240212,CUST-02002,PROD-005,CH-04,AGT-017,CTY-040,1,14046,PAYG,Social Media,27
TXN-03277,20240202,CUST-01689,PROD-001,CH-02,AGT-076,CTY-002,1,102185,Cash,Trade Show,5
TXN-03278,20240212,CUST-00588,PROD-001,CH-03,AGT-064,CTY-001,1,97388,Cash,Social Media,8
TXN-03279,20240212,CUST-03904,PROD-001,CH-01,AGT-061,CTY-039,1,96162,Cash,Field Agent,19
TXN-03280,20240220,CUST-03393,PROD-005,CH-01,AGT-044,CTY-006,1,15136,PAYG,Field Agent,45
TXN-03281,20240223,CUST-02905,PROD-006,CH-01,AGT-031,CTY-039,1,26659,PAYG,Field Agent,13
TXN-03282,20240219,CUST-01265,PROD-007,CH-01,AGT-002,CTY-039,1,9863,Cash,Radio,22
TXN-03283,20240214,CUST-03603,PROD-007,CH-01,AGT-064,CTY-002,1,9155,Cash,Field Agent,11
TXN-03284,20240217,CUST-04585,PROD-003,CH-03,AGT-050,CTY-037,1,63373,PAYG,Walk-in,5
TXN-03285,20240228,CUST-03810,PROD-001,CH-01,AGT-012,CTY-038,1,88173,PAYG,Field Agent,5
TXN-03286,20240226,CUST-03686,PROD-006,CH-01,AGT-035,CTY-016,1,31215,Cash,Referral,8
TXN-03287,20240204,CUST-04337,PROD-008,CH-04,AGT-063,CTY-029,1,2064,Cash,Radio,45
TXN-03288,20240204,CUST-01842,PROD-008,CH-02,AGT-041,CTY-028,1,2188,PAYG,Referral,32
TXN-03289,20240202,CUST-00068,PROD-003,CH-01,AGT-002,CTY-016,1,68539,Cash,Trade Show,45
TXN-03290,20240211,CUST-03171,PROD-004,CH-01,AGT-013,CTY-040,1,43274,PAYG,Referral,13
TXN-03291,20240205,CUST-01113,PROD-001,CH-02,AGT-011,CTY-040,1,88632,PAYG,Referral,22
TXN-03292,20240202,CUST-00245,PROD-007,CH-01,AGT-073,CTY-019,1,7201,PAYG,Referral,9
TXN-03293,20240222,CUST-02190,PROD-008,CH-02,AGT-045,CTY-037,1,1149,PAYG,Walk-in,5
TXN-03294,20240208,CUST-01676,PROD-002,CH-01,AGT-035,CTY-019,1,78183,PAYG,Social Media,10
TXN-03295,20240218,CUST-01300,PROD-006,CH-03,AGT-056,CTY-007,1,24927,PAYG,Trade Show,45
TXN-03296,20240216,CUST-01176,PROD-001,CH-04,AGT-026,CTY-005,1,87192,PAYG,Social Media,45
TXN-03297,20240208,CUST-01148,PROD-002,CH-01,AGT-015,CTY-037,1,74593,Cash,Field Agent,35
TXN-03298,20240225,CUST-03798,PROD-004,CH-03,AGT-007,CTY-009,1,51307,PAYG,Field Agent,23
TXN-03299,20240215,CUST-00905,PROD-002,CH-02,AGT-009,CTY-021,1,68203,Cash,Social Media,23
TXN-03300,20240221,CUST-02852,PROD-001,CH-04,AGT-056,CTY-020,1,85348,Cash,Field Agent,45
TXN-03301,20240202,CUST-01162,PROD-003,CH-02,AGT-001,CTY-040,1,66420,PAYG,Field Agent,5
TXN-03302,20240206,CUST-01411,PROD-004,CH-02,AGT-067,CTY-018,1,45138,PAYG,Social Media,10
TXN-03303,20240210,CUST-02574,PROD-001,CH-03,AGT-024,CTY-028,1,91340,PAYG,Social Media,5
TXN-03304,20240209,CUST-01437,PROD-001,CH-02,AGT-068,CTY-002,1,96563,Cash,Referral,9
TXN-03305,20240223,CUST-01009,PROD-008,CH-02,AGT-003,CTY-015,1,3779,PAYG,Radio,11
TXN-03306,20240220,CUST-04833,PROD-001,CH-02,AGT-042,CTY-005,1,93045,PAYG,Trade Show,15
TXN-03307,20240222,CUST-00551,PROD-005,CH-03,AGT-044,CTY-028,1,16948,PAYG,Field Agent,5
TXN-03308,20240209,CUST-03740,PROD-004,CH-01,AGT-038,CTY-013,1,38229,PAYG,Field Agent,16
TXN-03309,20240207,CUST-00430,PROD-004,CH-01,AGT-002,CTY-038,1,50884,PAYG,Field Agent,18
TXN-03310,20240216,CUST-04468,PROD-001,CH-03,AGT-007,CTY-029,1,95145,PAYG,Social Media,8
TXN-03311,20240221,CUST-01527,PROD-003,CH-03,AGT-077,CTY-016,1,64423,PAYG,Field Agent,20
TXN-03312,20240220,CUST-00363,PROD-001,CH-01,AGT-079,CTY-003,1,98410,PAYG,Field Agent,13
TXN-03313,20240208,CUST-00243,PROD-002,CH-02,AGT-016,CTY-003,1,74308,Cash,Social Media,17
TXN-03314,20240205,CUST-01572,PROD-006,CH-02,AGT-060,CTY-006,1,29578,PAYG,Field Agent,9
TXN-03315,20240206,CUST-00334,PROD-003,CH-02,AGT-036,CTY-041,1,62319,Cash,Field Agent,9
TXN-03316,20240219,CUST-02495,PROD-001,CH-01,AGT-005,CTY-029,1,99145,Cash,Field Agent,5
TXN-03317,20240221,CUST-04276,PROD-007,CH-02,AGT-067,CTY-040,1,8327,PAYG,Walk-in,39
TXN-03318,20240207,CUST-02415,PROD-007,CH-01,AGT-022,CTY-037,1,8051,Cash,Referral,5
TXN-03319,20240208,CUST-00337,PROD-004,CH-01,AGT-054,CTY-040,1,42801,Cash,Social Media,30
TXN-03320,20240223,CUST-01656,PROD-003,CH-01,AGT-067,CTY-002,1,70967,PAYG,Field Agent,5
TXN-03321,20240204,CUST-04810,PROD-003,CH-03,AGT-070,CTY-003,1,75956,Cash,Trade Show,5
TXN-03322,20240225,CUST-00966,PROD-002,CH-02,AGT-033,CTY-019,1,69729,Cash,Social Media,15
TXN-03323,20240211,CUST-04462,PROD-002,CH-01,AGT-073,CTY-013,1,78008,PAYG,Radio,34
TXN-03324,20240226,CUST-00366,PROD-001,CH-01,AGT-077,CTY-019,1,97699,Cash,Field Agent,5
TXN-03325,20240226,CUST-04805,PROD-002,CH-01,AGT-053,CTY-038,1,79825,PAYG,Radio,17
TXN-03326,20240211,CUST-03256,PROD-001,CH-02,AGT-079,CTY-043,1,102304,Cash,Radio,20
TXN-03327,20240211,CUST-04653,PROD-003,CH-01,AGT-039,CTY-018,1,67274,PAYG,Walk-in,44
TXN-03328,20240202,CUST-01345,PROD-008,CH-01,AGT-015,CTY-028,1,2570,Cash,Field Agent,33
TXN-03329,20240211,CUST-04966,PROD-003,CH-01,AGT-038,CTY-042,1,75604,Cash,Walk-in,37
TXN-03330,20240208,CUST-04011,PROD-001,CH-02,AGT-033,CTY-040,1,104912,Cash,Trade Show,33
TXN-03331,20240221,CUST-04456,PROD-001,CH-03,AGT-036,CTY-037,1,103739,Cash,Walk-in,10
TXN-03332,20240207,CUST-00081,PROD-001,CH-01,AGT-068,CTY-036,1,88231,PAYG,Trade Show,9
TXN-03333,20240212,CUST-02884,PROD-001,CH-01,AGT-071,CTY-007,1,93385,Cash,Field Agent,18
TXN-03334,20240217,CUST-04241,PROD-002,CH-04,AGT-053,CTY-007,1,73205,PAYG,Radio,26
TXN-03335,20240215,CUST-02783,PROD-001,CH-01,AGT-021,CTY-043,1,97077,PAYG,Walk-in,15
TXN-03336,20240223,CUST-01159,PROD-008,CH-03,AGT-068,CTY-001,1,3133,PAYG,Walk-in,23
TXN-03337,20240212,CUST-03794,PROD-003,CH-02,AGT-077,CTY-043,1,67764,Cash,Trade Show,45
TXN-03338,20240226,CUST-03993,PROD-002,CH-01,AGT-072,CTY-002,1,87542,PAYG,Radio,11
TXN-03339,20240201,CUST-00931,PROD-002,CH-04,AGT-020,CTY-014,1,72363,PAYG,Referral,8
TXN-03340,20240227,CUST-00721,PROD-001,CH-04,AGT-020,CTY-041,1,85225,PAYG,Field Agent,10
TXN-03341,20240224,CUST-01352,PROD-001,CH-02,AGT-031,CTY-016,1,89043,PAYG,Field Agent,37
TXN-03342,20240222,CUST-02894,PROD-001,CH-04,AGT-038,CTY-038,1,87098,PAYG,Referral,5
TXN-03343,20240214,CUST-03359,PROD-002,CH-03,AGT-002,CTY-019,1,80185,PAYG,Social Media,19
TXN-03344,20240205,CUST-02081,PROD-003,CH-01,AGT-006,CTY-041,1,77642,Cash,Field Agent,9
TXN-03345,20240221,CUST-01494,PROD-001,CH-03,AGT-065,CTY-019,1,85392,PAYG,Walk-in,25
TXN-03346,20240219,CUST-03883,PROD-003,CH-04,AGT-080,CTY-015,1,73391,PAYG,Walk-in,5
TXN-03347,20240202,CUST-03827,PROD-001,CH-02,AGT-073,CTY-037,1,92198,Cash,Social Media,34
TXN-03348,20240219,CUST-02471,PROD-002,CH-01,AGT-028,CTY-037,1,74982,PAYG,Referral,5
TXN-03349,20240223,CUST-01860,PROD-001,CH-01,AGT-057,CTY-021,1,104560,PAYG,Referral,29
TXN-03350,20240221,CUST-04775,PROD-004,CH-01,AGT-059,CTY-038,1,47664,PAYG,Social Media,9
TXN-03351,20240225,CUST-03920,PROD-001,CH-01,AGT-041,CTY-042,1,90912,PAYG,Referral,36
TXN-03352,20240220,CUST-04422,PROD-002,CH-03,AGT-019,CTY-019,1,73373,Cash,Referral,12
TXN-03353,20240206,CUST-02566,PROD-001,CH-02,AGT-053,CTY-002,1,86473,PAYG,Field Agent,5
TXN-03354,20240203,CUST-00745,PROD-002,CH-03,AGT-001,CTY-021,1,79855,Cash,Referral,45
TXN-03355,20240214,CUST-01699,PROD-003,CH-02,AGT-007,CTY-043,1,75130,PAYG,Referral,24
TXN-03356,20240221,CUST-00760,PROD-001,CH-01,AGT-026,CTY-008,1,89932,PAYG,Referral,31
TXN-03357,20240226,CUST-02992,PROD-007,CH-01,AGT-009,CTY-041,1,7903,PAYG,Referral,12
TXN-03358,20240220,CUST-03589,PROD-002,CH-01,AGT-029,CTY-043,1,83144,Cash,Field Agent,6
TXN-03359,20240213,CUST-02993,PROD-001,CH-01,AGT-019,CTY-013,1,95404,PAYG,Social Media,23
TXN-03360,20240204,CUST-00899,PROD-001,CH-01,AGT-002,CTY-004,1,101313,PAYG,Radio,20
TXN-03361,20240223,CUST-03266,PROD-002,CH-02,AGT-013,CTY-029,1,71846,Cash,Walk-in,5
TXN-03362,20240218,CUST-02665,PROD-006,CH-01,AGT-059,CTY-040,1,26203,PAYG,Radio,5
TXN-03363,20240215,CUST-02080,PROD-008,CH-02,AGT-059,CTY-016,1,2038,Cash,Social Media,30
TXN-03364,20240219,CUST-04250,PROD-002,CH-03,AGT-039,CTY-008,1,78754,Cash,Social Media,20
TXN-03365,20240214,CUST-00919,PROD-001,CH-01,AGT-049,CTY-015,1,101381,PAYG,Referral,19
TXN-03366,20240219,CUST-01917,PROD-001,CH-03,AGT-038,CTY-040,1,88156,PAYG,Field Agent,45
TXN-03367,20240224,CUST-03479,PROD-008,CH-01,AGT-004,CTY-009,1,1534,PAYG,Walk-in,39
TXN-03368,20240222,CUST-02672,PROD-001,CH-01,AGT-017,CTY-021,1,94861,PAYG,Referral,7
TXN-03369,20240211,CUST-01243,PROD-001,CH-03,AGT-023,CTY-001,1,87872,PAYG,Walk-in,35
TXN-03370,20240226,CUST-02001,PROD-001,CH-01,AGT-068,CTY-009,1,93512,PAYG,Field Agent,42
TXN-03371,20240205,CUST-01815,PROD-002,CH-02,AGT-005,CTY-003,1,68671,Cash,Social Media,5
TXN-03372,20240228,CUST-00242,PROD-001,CH-02,AGT-057,CTY-041,1,97046,Cash,Referral,26
TXN-03373,20240210,CUST-00368,PROD-001,CH-02,AGT-019,CTY-015,1,96123,PAYG,Field Agent,17
TXN-03374,20240218,CUST-01424,PROD-002,CH-01,AGT-045,CTY-021,1,75241,PAYG,Field Agent,13
TXN-03375,20240223,CUST-04196,PROD-003,CH-03,AGT-002,CTY-020,1,74683,PAYG,Social Media,5
TXN-03376,20240220,CUST-02586,PROD-001,CH-01,AGT-025,CTY-043,1,85510,Cash,Referral,8
TXN-03377,20240208,CUST-03689,PROD-001,CH-02,AGT-024,CTY-042,1,85500,Cash,Radio,6
TXN-03378,20240207,CUST-04945,PROD-007,CH-02,AGT-032,CTY-008,1,7486,Cash,Radio,45
TXN-03379,20240202,CUST-02208,PROD-004,CH-01,AGT-029,CTY-028,1,38460,PAYG,Field Agent,45
TXN-03380,20240216,CUST-00588,PROD-001,CH-02,AGT-014,CTY-001,1,103305,PAYG,Field Agent,10
TXN-03381,20240204,CUST-04106,PROD-002,CH-02,AGT-019,CTY-020,1,80733,PAYG,Referral,13
TXN-03382,20240228,CUST-01707,PROD-001,CH-01,AGT-080,CTY-008,1,90032,Cash,Radio,5
TXN-03383,20240209,CUST-00092,PROD-004,CH-02,AGT-080,CTY-020,1,47297,PAYG,Referral,9
TXN-03384,20240211,CUST-02303,PROD-005,CH-01,AGT-027,CTY-041,1,12561,Cash,Referral,11
TXN-03385,20240218,CUST-00694,PROD-007,CH-04,AGT-003,CTY-040,1,6891,PAYG,Social Media,5
TXN-03386,20240202,CUST-02831,PROD-004,CH-02,AGT-038,CTY-018,1,47409,PAYG,Social Media,5
TXN-03387,20240216,CUST-02188,PROD-007,CH-02,AGT-011,CTY-014,1,7643,PAYG,Social Media,6
TXN-03388,20240212,CUST-01819,PROD-008,CH-02,AGT-075,CTY-043,1,3649,PAYG,Social Media,5
TXN-03389,20240216,CUST-03541,PROD-001,CH-04,AGT-063,CTY-037,1,104016,PAYG,Social Media,19
TXN-03390,20240218,CUST-02017,PROD-002,CH-03,AGT-077,CTY-008,1,79995,Cash,Field Agent,45
TXN-03391,20240217,CUST-01036,PROD-005,CH-01,AGT-072,CTY-038,1,12719,PAYG,Referral,20
TXN-03392,20240203,CUST-03865,PROD-002,CH-01,AGT-022,CTY-043,1,86420,Cash,Walk-in,35
TXN-03393,20240207,CUST-00451,PROD-001,CH-01,AGT-011,CTY-021,1,94129,Cash,Field Agent,31
TXN-03394,20240224,CUST-02096,PROD-001,CH-01,AGT-076,CTY-001,1,94825,PAYG,Field Agent,8
TXN-03395,20240209,CUST-01297,PROD-007,CH-01,AGT-078,CTY-026,1,6555,PAYG,Referral,5
TXN-03396,20240224,CUST-02783,PROD-001,CH-02,AGT-079,CTY-043,1,93925,PAYG,Trade Show,5
TXN-03397,20240204,CUST-03166,PROD-001,CH-01,AGT-027,CTY-026,1,88171,Cash,Social Media,43
TXN-03398,20240228,CUST-01495,PROD-001,CH-01,AGT-038,CTY-038,1,85761,PAYG,Referral,38
TXN-03399,20240222,CUST-02298,PROD-001,CH-01,AGT-043,CTY-038,1,95812,PAYG,Social Media,11
TXN-03400,20240226,CUST-04377,PROD-002,CH-02,AGT-040,CTY-004,1,78824,Cash,Referral,18
TXN-03401,20240207,CUST-03158,PROD-002,CH-01,AGT-002,CTY-043,1,85566,PAYG,Walk-in,5
TXN-03402,20240223,CUST-02153,PROD-003,CH-01,AGT-054,CTY-042,1,75091,PAYG,Field Agent,25
TXN-03403,20240210,CUST-00177,PROD-003,CH-01,AGT-037,CTY-004,1,66822,PAYG,Walk-in,18
TXN-03404,20240228,CUST-01865,PROD-001,CH-01,AGT-009,CTY-043,1,91733,Cash,Social Media,29
TXN-03405,20240217,CUST-02756,PROD-006,CH-02,AGT-056,CTY-019,1,28682,Cash,Referral,13
TXN-03406,20240220,CUST-00119,PROD-006,CH-01,AGT-066,CTY-008,1,25180,Cash,Referral,45
TXN-03407,20240206,CUST-02738,PROD-005,CH-01,AGT-065,CTY-020,1,14152,Cash,Social Media,22
TXN-03408,20240211,CUST-02109,PROD-001,CH-01,AGT-010,CTY-021,1,99591,PAYG,Field Agent,45
TXN-03409,20240203,CUST-03737,PROD-008,CH-02,AGT-039,CTY-006,1,1175,PAYG,Field Agent,45
TXN-03410,20240207,CUST-03776,PROD-004,CH-03,AGT-006,CTY-039,1,50747,PAYG,Referral,5
TXN-03411,20240215,CUST-00332,PROD-001,CH-02,AGT-026,CTY-021,1,94984,PAYG,Referral,9
TXN-03412,20240201,CUST-04533,PROD-003,CH-03,AGT-043,CTY-021,1,75800,PAYG,Social Media,6
TXN-03413,20240212,CUST-02791,PROD-001,CH-02,AGT-058,CTY-018,1,90906,PAYG,Referral,10
TXN-03414,20240211,CUST-01843,PROD-002,CH-01,AGT-009,CTY-040,1,81156,PAYG,Walk-in,42
TXN-03415,20240216,CUST-04592,PROD-001,CH-01,AGT-079,CTY-002,1,95319,PAYG,Field Agent,6
TXN-03416,20240207,CUST-04249,PROD-007,CH-04,AGT-067,CTY-009,1,8223,PAYG,Radio,15
TXN-03417,20240213,CUST-03514,PROD-002,CH-01,AGT-079,CTY-004,1,73632,PAYG,Walk-in,34
TXN-03418,20240210,CUST-02006,PROD-005,CH-02,AGT-039,CTY-008,1,16682,PAYG,Referral,45
TXN-03419,20240214,CUST-04511,PROD-001,CH-01,AGT-009,CTY-014,1,96634,Cash,Radio,13
TXN-03420,20240202,CUST-04452,PROD-007,CH-04,AGT-023,CTY-038,1,9407,PAYG,Field Agent,45
TXN-03421,20240204,CUST-02110,PROD-001,CH-02,AGT-059,CTY-013,1,99354,Cash,Trade Show,5
TXN-03422,20240202,CUST-04561,PROD-002,CH-02,AGT-005,CTY-042,1,70046,Cash,Field Agent,45
TXN-03423,20240209,CUST-00015,PROD-001,CH-02,AGT-046,CTY-020,1,85003,Cash,Walk-in,45
TXN-03424,20240210,CUST-01949,PROD-002,CH-03,AGT-024,CTY-038,1,84613,PAYG,Field Agent,44
TXN-03425,20240222,CUST-03793,PROD-002,CH-03,AGT-075,CTY-026,1,77049,PAYG,Referral,44
TXN-03426,20240214,CUST-03638,PROD-001,CH-02,AGT-058,CTY-004,1,94984,PAYG,Walk-in,5
TXN-03427,20240204,CUST-01726,PROD-006,CH-01,AGT-004,CTY-005,1,27119,Cash,Field Agent,17
TXN-03428,20240226,CUST-02104,PROD-001,CH-02,AGT-032,CTY-016,1,93570,PAYG,Radio,24
TXN-03429,20240201,CUST-03913,PROD-001,CH-02,AGT-077,CTY-020,1,101449,Cash,Social Media,13
TXN-03430,20240203,CUST-02810,PROD-007,CH-01,AGT-060,CTY-003,1,7679,PAYG,Trade Show,5
TXN-03431,20240213,CUST-01198,PROD-001,CH-01,AGT-047,CTY-015,1,103942,Cash,Referral,39
TXN-03432,20240221,CUST-01594,PROD-001,CH-04,AGT-067,CTY-039,1,94454,PAYG,Referral,36
TXN-03433,20240207,CUST-02077,PROD-005,CH-01,AGT-051,CTY-004,1,15561,PAYG,Field Agent,5
TXN-03434,20240220,CUST-01408,PROD-003,CH-01,AGT-025,CTY-026,1,70665,PAYG,Field Agent,14
TXN-03435,20240208,CUST-02177,PROD-002,CH-02,AGT-034,CTY-002,1,77141,PAYG,Field Agent,33
TXN-03436,20240218,CUST-03510,PROD-001,CH-01,AGT-008,CTY-036,1,100317,PAYG,Social Media,5
TXN-03437,20240227,CUST-03393,PROD-005,CH-03,AGT-056,CTY-006,1,12221,PAYG,Social Media,27
TXN-03438,20240214,CUST-02568,PROD-007,CH-02,AGT-028,CTY-015,1,9598,PAYG,Field Agent,12
TXN-03439,20240207,CUST-03584,PROD-002,CH-01,AGT-072,CTY-041,1,87414,Cash,Referral,5
TXN-03440,20240208,CUST-01530,PROD-001,CH-01,AGT-011,CTY-020,1,94062,PAYG,Referral,5
TXN-03441,20240219,CUST-04171,PROD-004,CH-01,AGT-069,CTY-002,1,38257,PAYG,Field Agent,11
TXN-03442,20240216,CUST-00113,PROD-001,CH-01,AGT-003,CTY-005,1,90302,PAYG,Field Agent,5
TXN-03443,20240203,CUST-04100,PROD-008,CH-02,AGT-066,CTY-021,1,4830,PAYG,Walk-in,5
TXN-03444,20240222,CUST-02373,PROD-001,CH-01,AGT-028,CTY-037,1,85204,PAYG,Field Agent,5
TXN-03445,20240220,CUST-02568,PROD-007,CH-01,AGT-008,CTY-015,1,7979,PAYG,Social Media,25
TXN-03446,20240219,CUST-04710,PROD-002,CH-01,AGT-062,CTY-036,1,84667,PAYG,Social Media,15
TXN-03447,20240226,CUST-00601,PROD-002,CH-03,AGT-008,CTY-018,1,70995,PAYG,Social Media,25
TXN-03448,20240210,CUST-00997,PROD-002,CH-01,AGT-057,CTY-041,1,87259,PAYG,Radio,30
TXN-03449,20240218,CUST-00702,PROD-001,CH-01,AGT-070,CTY-008,1,89055,PAYG,Referral,5
TXN-03450,20240220,CUST-04265,PROD-007,CH-01,AGT-059,CTY-006,1,7183,PAYG,Field Agent,11
TXN-03451,20240224,CUST-01478,PROD-007,CH-03,AGT-011,CTY-021,1,9680,PAYG,Field Agent,30
TXN-03452,20240201,CUST-04589,PROD-002,CH-03,AGT-048,CTY-005,1,87952,PAYG,Field Agent,25
TXN-03453,20240201,CUST-04416,PROD-008,CH-02,AGT-046,CTY-004,1,4071,Cash,Field Agent,8
TXN-03454,20240214,CUST-04170,PROD-007,CH-02,AGT-068,CTY-039,1,6964,Cash,Field Agent,5
TXN-03455,20240202,CUST-04796,PROD-001,CH-02,AGT-078,CTY-021,1,89231,PAYG,Field Agent,5
TXN-03456,20240204,CUST-03621,PROD-002,CH-01,AGT-014,CTY-006,1,83876,PAYG,Radio,22
TXN-03457,20240220,CUST-03710,PROD-003,CH-03,AGT-063,CTY-003,1,59848,PAYG,Radio,8
TXN-03458,20240227,CUST-00795,PROD-007,CH-02,AGT-049,CTY-008,1,6766,Cash,Social Media,5
TXN-03459,20240224,CUST-02210,PROD-008,CH-01,AGT-077,CTY-040,1,2127,Cash,Trade Show,8
TXN-03460,20240209,CUST-00109,PROD-006,CH-01,AGT-007,CTY-003,1,30931,PAYG,Field Agent,29
TXN-03461,20240206,CUST-00021,PROD-001,CH-01,AGT-074,CTY-037,1,98167,PAYG,Field Agent,11
TXN-03462,20240210,CUST-00049,PROD-004,CH-01,AGT-027,CTY-002,1,38641,PAYG,Field Agent,32
TXN-03463,20240219,CUST-01440,PROD-001,CH-01,AGT-003,CTY-038,1,85396,PAYG,Trade Show,20
TXN-03464,20240216,CUST-04176,PROD-001,CH-02,AGT-050,CTY-026,1,101611,Cash,Field Agent,9
TXN-03465,20240209,CUST-01908,PROD-005,CH-01,AGT-028,CTY-008,1,17161,PAYG,Referral,13
TXN-03466,20240205,CUST-04563,PROD-001,CH-01,AGT-019,CTY-008,1,99262,Cash,Field Agent,37
TXN-03467,20240218,CUST-03898,PROD-001,CH-01,AGT-068,CTY-004,1,99645,PAYG,Walk-in,13
TXN-03468,20240203,CUST-02873,PROD-001,CH-01,AGT-053,CTY-008,1,99751,PAYG,Walk-in,40
TXN-03469,20240201,CUST-04995,PROD-001,CH-03,AGT-074,CTY-002,1,103060,Cash,Radio,5
TXN-03470,20240215,CUST-04437,PROD-003,CH-03,AGT-045,CTY-041,1,63365,Cash,Field Agent,5
TXN-03471,20240209,CUST-02783,PROD-001,CH-02,AGT-080,CTY-043,1,95963,Cash,Field Agent,5
TXN-03472,20240218,CUST-02944,PROD-001,CH-03,AGT-016,CTY-004,1,90629,PAYG,Field Agent,9
TXN-03473,20240224,CUST-03605,PROD-008,CH-02,AGT-013,CTY-037,1,3637,PAYG,Referral,11
TXN-03474,20240202,CUST-03158,PROD-002,CH-01,AGT-023,CTY-043,1,68488,PAYG,Trade Show,20
TXN-03475,20240209,CUST-04977,PROD-001,CH-02,AGT-005,CTY-013,1,86090,PAYG,Social Media,33
TXN-03476,20240225,CUST-00893,PROD-002,CH-04,AGT-061,CTY-028,1,72963,Cash,Field Agent,25
TXN-03477,20240227,CUST-03224,PROD-001,CH-01,AGT-013,CTY-036,1,98748,PAYG,Radio,11
TXN-03478,20240221,CUST-00129,PROD-001,CH-01,AGT-046,CTY-008,1,85818,PAYG,Radio,31
TXN-03479,20240216,CUST-03947,PROD-003,CH-02,AGT-017,CTY-007,1,75107,Cash,Field Agent,13
